CARD:
Seq_Header	Hmmscan_Family
gb|AAF27723.1|ARO:3002330|GES-1	Beta-lactamase2	RF0039
gb|CAQ42480.1|ARO:3001938|CTX-M-77	Beta-lactamase2	RF0039
gb|ABN49112.1|ARO:3001148|SHV-96	Beta-lactamase2	RF0039
gb|AAK14792.1|ARO:3000955|TEM-88	Beta-lactamase2	RF0039
gb|CAL08007.1|ARO:3001001|TEM-137	Beta-lactamase2	RF0039
gb|ABN49110.1|ARO:3001145|SHV-93	Beta-lactamase2	RF0039
gb|AGH33739.1|ARO:3002377|VEB-8	Beta-lactamase2	RF0039
gb|CAA33795.1|ARO:3003563|RCP-1	Beta-lactamase2	RF0039
gb|CAP12358.1|ARO:3002451|OKP-B-18	Beta-lactamase2	RF0039
gb|ABN09669.1|ARO:3001922|CTX-M-61	Beta-lactamase2	RF0039
gb|AAM22276.1|ARO:3000963|TEM-96	Beta-lactamase2	RF0039
gb|AAX55643.1|ARO:3003558|y56	Beta-lactamase2	RF0039
gb|AGA83484.1|ARO:3001369|TEM-153	Beta-lactamase2	RF0039
gb|AEZ05108.1|ARO:3002349|GES-20	Beta-lactamase2	RF0039
gb|CAA74573.1|ARO:3001867|CTX-M-4	Beta-lactamase2	RF0039
gb|ABA06588.1|ARO:3001121|SHV-66	Beta-lactamase2	RF0039
gb|CAJ47132.2|ARO:3001131|SHV-77	Beta-lactamase2	RF0039
gb|ADM25824.1|ARO:3001178|SHV-134	Beta-lactamase2	RF0039
gb|AAK69830.1|ARO:3002455|LEN-2	Beta-lactamase2	RF0039
gb|CAJ19606.1|ARO:3002425|OKP-A-8	Beta-lactamase2	RF0039
gb|AAZ04368.1|ARO:3002385|BEL-1	Beta-lactamase2	RF0039
gb|AGW25367.1|ARO:3001386|TEM-209	Beta-lactamase2	RF0039
gb|CAA76796.1|ARO:3000899|TEM-29	Beta-lactamase2	RF0039
gb|ABY91240.1|ARO:3002315|KPC-5	Beta-lactamase2	RF0039
gb|AAF37209.2|ARO:3001083|SHV-25	Beta-lactamase2	RF0039
gb|ACI29348.1|ARO:3001946|CTX-M-86	Beta-lactamase2	RF0039
gb|ABC18328.3|ARO:3001916|CTX-M-54	Beta-lactamase2	RF0039
gb|AAC32891.1|ARO:3000898|TEM-28	Beta-lactamase2	RF0039
gb|AAV83795.1|ARO:3001000|TEM-136	Beta-lactamase2	RF0039
gb|CAJ47129.2|ARO:3001128|SHV-74	Beta-lactamase2	RF0039
gb|ACR66323.1|ARO:3001059|SHV-1	Beta-lactamase2	RF0039
gb|CAJ47131.2|ARO:3001130|SHV-76	Beta-lactamase2	RF0039
gb|AAL86924.1|ARO:3001884|CTX-M-22	Beta-lactamase2	RF0039
gb|CAG25817.1|ARO:3002462|LEN-12	Beta-lactamase2	RF0039
gb|AAD37413.1|ARO:3001060|SHV-2	Beta-lactamase2	RF0039
gb|ACU00153.1|ARO:3001974|CTX-M-114	Beta-lactamase2	RF0039
gb|ABS72351.1|ARO:3001152|SHV-103	Beta-lactamase2	RF0039
gb|ACV44456.1|ARO:3002405|OXY-2-10	Beta-lactamase2	RF0039
gb|CAJ47126.2|ARO:3001125|SHV-71	Beta-lactamase2	RF0039
gb|AGN11769.1|ARO:3001999|CTX-M-141	Beta-lactamase2	RF0039
gb|AAN05029.1|ARO:3000981|TEM-118	Beta-lactamase2	RF0039
gb|CAP12359.2|ARO:3002452|OKP-B-19	Beta-lactamase2	RF0039
gb|AAN05030.1|ARO:3002475|LEN-3	Beta-lactamase2	RF0039
gb|CAA76793.1|ARO:3000891|TEM-20	Beta-lactamase2	RF0039
gb|AFQ23964.1|ARO:3001197|SHV-158	Beta-lactamase2	RF0039
gb|CAA06312.1|ARO:3001870|CTX-M-7	Beta-lactamase2	RF0039
gb|AAU25807.1|ARO:3002456|LEN-5	Beta-lactamase2	RF0039
gb|CAP12356.2|ARO:3002438|OKP-B-5	Beta-lactamase2	RF0039
gb|ACP18864.1|ARO:3001035|TEM-169	Beta-lactamase2	RF0039
gb|AIL92326.1|ARO:3002254|CARB-17	Beta-lactamase2	RF0039
gb|AAV66328.1|ARO:3001114|SHV-59	Beta-lactamase2	RF0039
gb|AAF05611.1|ARO:3000946|TEM-79	Beta-lactamase2	RF0039
gb|CAD08929.1|ARO:3001883|CTX-M-21	Beta-lactamase2	RF0039
gb|CAP12347.2|ARO:3002466|LEN-19	Beta-lactamase2	RF0039
gb|AIS19858.1|ARO:3003177|IMI-7	Beta-lactamase2	RF0039
gb|AET99222.1|ARO:3001046|TEM-186	Beta-lactamase2	RF0039
gb|CAJ19620.1|ARO:3002444|OKP-B-11	Beta-lactamase2	RF0039
gb|BAF63422.1|ARO:3001925|CTX-M-64	Beta-lactamase2	RF0039
gb|ACM04459.1|ARO:3001158|SHV-109	Beta-lactamase2	RF0039
gb|AAK30619.1|ARO:3000957|TEM-90	Beta-lactamase2	RF0039
gb|AFH88134.1|ARO:3001983|CTX-M-124	Beta-lactamase2	RF0039
gb|CAQ00120.1|ARO:3001022|TEM-156	Beta-lactamase2	RF0039
gb|AAC09015.1|ARO:3002481|AER-1	Beta-lactamase2	RF0039
gb|AAX54694.1|ARO:3001901|CTX-M-39	Beta-lactamase2	RF0039
gb|AAL05630.1|ARO:3002313|KPC-3	Beta-lactamase2	RF0039
gb|AAZ14084.2|ARO:3001013|TEM-146	Beta-lactamase2	RF0039
gb|AAF34336.1|ARO:3001080|SHV-22	Beta-lactamase2	RF0039
gb|CAG34105.1|ARO:3000993|TEM-129	Beta-lactamase2	RF0039
gb|CAJ19601.1|ARO:3002421|OKP-A-4	Beta-lactamase2	RF0039
gb|AAD22539.1|ARO:3000923|TEM-54	Beta-lactamase2	RF0039
gb|ADZ75467.1|ARO:3002322|KPC-12	Beta-lactamase2	RF0039
gb|ADY02554.1|ARO:3001965|CTX-M-105	Beta-lactamase2	RF0039
gb|CAM88398.1|ARO:3002370|VEB-1	Beta-lactamase2	RF0039
gb|CAI10727.2|ARO:3001111|SHV-55	Beta-lactamase2	RF0039
gb|AFW16978.1|ARO:3001352|SHV-168	Beta-lactamase2	RF0039
gb|BAC61820.1|ARO:3003151|CARB-22	Beta-lactamase2	RF0039
gb|CAD70280.1|ARO:3001890|CTX-M-28	Beta-lactamase2	RF0039
gb|AHA80959.1|ARO:3001357|SHV-173	Beta-lactamase2	RF0039
gb|AAS79107.1|ARO:3000998|TEM-134	Beta-lactamase2	RF0039
gb|AIG51284.1|ARO:3001340|SHV-119	Beta-lactamase2	RF0039
gb|AIS39742.1|ARO:3003157|TEM-219	Beta-lactamase2	RF0039
gb|CAA65888.1|ARO:3001043|TEM-178	Beta-lactamase2	RF0039
gb|CAA06311.1|ARO:3001869|CTX-M-6	Beta-lactamase2	RF0039
gb|AAO88912.1|ARO:3001895|CTX-M-33	Beta-lactamase2	RF0039
gb|CAJ47136.2|ARO:3001135|SHV-81	Beta-lactamase2	RF0039
gb|CAJ17558.1|ARO:3001007|TEM-144	Beta-lactamase2	RF0039
gb|CAI43417.1|ARO:3002411|OXY-5-1	Beta-lactamase2	RF0039
gb|AAS89984.1|ARO:3000977|TEM-114	Beta-lactamase2	RF0039
gb|CAG28417.1|ARO:3001956|CTX-M-96	Beta-lactamase2	RF0039
gb|AIS67613.1|ARO:3003165|CTX-M-157	Beta-lactamase2	RF0039
gb|AGT20529.1|ARO:3002352|GES-23	Beta-lactamase2	RF0039
gb|AAV97956.1|ARO:3001908|CTX-M-46	Beta-lactamase2	RF0039
gb|AAP33454.2|ARO:3001089|SHV-31	Beta-lactamase2	RF0039
gb|AFQ23955.1|ARO:3001188|SHV-149	Beta-lactamase2	RF0039
gb|ADZ54048.1|ARO:3001766|OXA-192	Beta-lactamase2	RF0039
gb|ABS90365.1|ARO:3001928|CTX-M-67	Beta-lactamase2	RF0039
gb|ADJ94120.1|ARO:3002345|GES-16	Beta-lactamase2	RF0039
gb|CAA64682.1|ARO:3000914|TEM-45	Beta-lactamase2	RF0039
gb|AAM61952.1|ARO:3000967|TEM-104	Beta-lactamase2	RF0039
gb|ACB71165.1|ARO:3002316|KPC-6	Beta-lactamase2	RF0039
gb|AAK64187.1|ARO:3001092|SHV-34	Beta-lactamase2	RF0039
gb|AEM44648.1|ARO:3001970|CTX-M-110	Beta-lactamase2	RF0039
gb|CAJ19615.1|ARO:3002440|OKP-B-7	Beta-lactamase2	RF0039
gb|AAX56615.1|ARO:3001004|TEM-141	Beta-lactamase2	RF0039
gb|CBJ06718.1|ARO:3001042|TEM-177	Beta-lactamase2	RF0039
gb|AEM44654.1|ARO:3001969|CTX-M-109	Beta-lactamase2	RF0039
gb|AAK63223.1|ARO:3003561|Sed1	Beta-lactamase2	RF0039
gb|CAG25831.1|ARO:3002445|OKP-B-12	Beta-lactamase2	RF0039
gb|ABW86620.2|ARO:3001941|CTX-M-80	Beta-lactamase2	RF0039
gb|ACV69996.1|ARO:3002386|BEL-2	Beta-lactamase2	RF0039
gb|ACI29347.1|ARO:3002495|CTX-M-85	Beta-lactamase2	RF0039
gb|CAB42615.1|ARO:3002394|OXY-1-6	Beta-lactamase2	RF0039
gb|CAI43419.1|ARO:3002412|OXY-5-2	Beta-lactamase2	RF0039
gb|CAA71321.1|ARO:3001866|CTX-M-3	Beta-lactamase2	RF0039
gb|AFQ23953.1|ARO:3001186|SHV-147	Beta-lactamase2	RF0039
gb|ABA06587.1|ARO:3001120|SHV-65	Beta-lactamase2	RF0039
gb|ABB17185.1|ARO:3001914|CTX-M-52	Beta-lactamase2	RF0039
gb|ACV32636.1|ARO:3001173|SHV-126	Beta-lactamase2	RF0039
gb|AAR20595.1|ARO:3000090|BLA1	Beta-lactamase2	RF0039
gb|ABN49111.1|ARO:3001146|SHV-94	Beta-lactamase2	RF0039
gb|CAC85660.1|ARO:3000960|TEM-93	Beta-lactamase2	RF0039
gb|AAR97270.1|ARO:3002334|GES-5	Beta-lactamase2	RF0039
gb|ABC96711.1|ARO:3001016|TEM-149	Beta-lactamase2	RF0039
gb|AFQ94051.1|ARO:3001991|CTX-M-132	Beta-lactamase2	RF0039
gb|AAK96394.1|ARO:3002240|CARB-1	Beta-lactamase2	RF0039
gb|AAN75444.1|ARO:3001888|CTX-M-26	Beta-lactamase2	RF0039
gb|CAL80726.1|ARO:3001921|CTX-M-60	Beta-lactamase2	RF0039
gb|AFC75523.1|ARO:3001053|TEM-193	Beta-lactamase2	RF0039
gb|AHE78014.1|ARO:3001861|IMI-4	Beta-lactamase2	RF0039
gb|AIX87991.1|ARO:3003180|KPC-22	Beta-lactamase2	RF0039
gb|ACY74743.1|ARO:3001952|CTX-M-92	Beta-lactamase2	RF0039
gb|ACS32293.1|ARO:3001935|CTX-M-74	Beta-lactamase2	RF0039
gb|AAQ93491.1|ARO:3000986|TEM-124	Beta-lactamase2	RF0039
gb|BAM28879.1|ARO:3001204|SHV-167	Beta-lactamase2	RF0039
gb|CAC43229.1|ARO:3000952|TEM-85	Beta-lactamase2	RF0039
gb|CAO98721.1|ARO:3000886|TEM-15	Beta-lactamase2	RF0039
gb|CAB42614.1|ARO:3002399|OXY-2-4	Beta-lactamase2	RF0039
gb|BAF92780.1|ARO:3001115|SHV-60	Beta-lactamase2	RF0039
gb|ACV32635.1|ARO:3001172|SHV-125	Beta-lactamase2	RF0039
gb|ACZ98826.1|ARO:3002344|GES-15	Beta-lactamase2	RF0039
gb|CBX53726.1|ARO:3000910|TEM-40	Beta-lactamase2	RF0039
gb|AAF34333.1|ARO:3001077|SHV-19	Beta-lactamase2	RF0039
gb|CAJ47135.2|ARO:3001134|SHV-80	Beta-lactamase2	RF0039
gb|CDG50843.1|ARO:3001962|CTX-M-103	Beta-lactamase2	RF0039
gb|AAM74565.1|ARO:3002246|CARB-7	Beta-lactamase2	RF0039
gb|CAJ19608.1|ARO:3002427|OKP-A-10	Beta-lactamase2	RF0039
gb|AAF36719.1|ARO:3001084|SHV-26	Beta-lactamase2	RF0039
gb|AHJ78622.1|ARO:3001393|TEM-216	Beta-lactamase2	RF0039
gb|AAF72531.1|ARO:3001876|CTX-M-13	Beta-lactamase2	RF0039
gb|ABI81768.1|ARO:3001023|TEM-157	Beta-lactamase2	RF0039
gb|CAQ42481.2|ARO:3001939|CTX-M-78	Beta-lactamase2	RF0039
gb|ABY56290.1|ARO:3001118|SHV-63	Beta-lactamase2	RF0039
gb|AEZ05107.1|ARO:3002348|GES-19	Beta-lactamase2	RF0039
gb|AAD43815.1|ARO:3001072|SHV-13	Beta-lactamase2	RF0039
gb|CAP12350.2|ARO:3002469|LEN-22	Beta-lactamase2	RF0039
gb|ADR66517.1|ARO:3001179|SHV-135	Beta-lactamase2	RF0039
gb|BAA07082.1|ARO:3001906|CTX-M-44	Beta-lactamase2	RF0039
gb|CAQ03504.1|ARO:3001337|SHV-99	Beta-lactamase2	RF0039
gb|AFN69127.1|ARO:3001058|TEM-199	Beta-lactamase2	RF0039
gb|AAN77730.1|ARO:3001097|SHV-39	Beta-lactamase2	RF0039
gb|ACJ61335.1|ARO:3002249|CARB-10	Beta-lactamase2	RF0039
gb|AAA26775.1|ARO:3003564|EXO	Beta-lactamase2	RF0039
gb|AAL78276.1|ARO:3002392|OXY-1-4	Beta-lactamase2	RF0039
gb|CAA82281.1|ARO:3002379|SME-1	Beta-lactamase2	RF0039
gb|BAA02497.1|ARO:3002250|CARB-12	Beta-lactamase2	RF0039
gb|AAP03063.1|ARO:3001105|SHV-48	Beta-lactamase2	RF0039
gb|AAN05028.1|ARO:3000941|TEM-75	Beta-lactamase2	RF0039
gb|CAQ03507.1|ARO:3001156|SHV-107	Beta-lactamase2	RF0039
gb|ADD80743.1|ARO:3002368|PER-6	Beta-lactamase2	RF0039
gb|ACA34904.1|ARO:3002374|VEB-6	Beta-lactamase2	RF0039
gb|AAN05031.1|ARO:3002472|LEN-4	Beta-lactamase2	RF0039
gb|AAS92558.1|ARO:3002381|SME-3	Beta-lactamase2	RF0039
gb|ABC54571.1|ARO:3001139|SHV-85	Beta-lactamase2	RF0039
gb|ABM54870.1|ARO:3001026|TEM-160	Beta-lactamase2	RF0039
gb|AAP41944.1|ARO:3001108|SHV-51	Beta-lactamase2	RF0039
gb|ACR22829.1|ARO:3001034|TEM-168	Beta-lactamase2	RF0039
gb|CAI29263.1|ARO:3000994|TEM-130	Beta-lactamase2	RF0039
gb|AAL29433.1|ARO:3000948|TEM-81	Beta-lactamase2	RF0039
gb|AFQ32277.1|ARO:3001344|SHV-143	Beta-lactamase2	RF0039
gb|ACN22483.1|ARO:3002367|PER-5	Beta-lactamase2	RF0039
gb|AAK58421.1|ARO:3002331|GES-2	Beta-lactamase2	RF0039
gb|ABX71158.1|ARO:3001153|SHV-104	Beta-lactamase2	RF0039
gb|AEK80394.1|ARO:3001182|SHV-140	Beta-lactamase2	RF0039
gb|CEA29750.1|ARO:3003154|SHV-187	Beta-lactamase2	RF0039
gb|CAP12360.2|ARO:3002453|OKP-B-20	Beta-lactamase2	RF0039
gb|BAD90119.1|ARO:3001924|CTX-M-63	Beta-lactamase2	RF0039
gb|AEK48094.1|ARO:3001159|SHV-110	Beta-lactamase2	RF0039
gb|ACV32633.1|ARO:3001170|SHV-123	Beta-lactamase2	RF0039
gb|CAD89606.1|ARO:3001894|CTX-M-32	Beta-lactamase2	RF0039
gb|AAU89132.1|ARO:3002365|PER-3	Beta-lactamase2	RF0039
gb|CAA66730.1|ARO:3001061|SHV-2A	Beta-lactamase2	RF0039
gb|AAF34337.1|ARO:3001081|SHV-23	Beta-lactamase2	RF0039
gb|ACH58980.1|ARO:3002482|LRA-1	Beta-lactamase2	RF0039
gb|ABC58727.1|ARO:3001140|SHV-86	Beta-lactamase2	RF0039
gb|ACI29346.1|ARO:3001945|CTX-M-84	Beta-lactamase2	RF0039
gb|AAK32961.1|ARO:3001879|CTX-M-16	Beta-lactamase2	RF0039
gb|AHA49908.1|ARO:3002382|SME-4	Beta-lactamase2	RF0039
gb|AFC75524.1|ARO:3001054|TEM-194	Beta-lactamase2	RF0039
gb|AHY20039.1|ARO:3002009|CTX-M-152	Beta-lactamase2	RF0039
gb|AIS67612.1|ARO:3003164|CTX-M-156	Beta-lactamase2	RF0039
gb|AAN39364.1|ARO:3001103|SHV-45	Beta-lactamase2	RF0039
gb|CBL80615.1|ARO:3001955|CTX-M-95	Beta-lactamase2	RF0039
gb|AFQ23960.1|ARO:3001193|SHV-154	Beta-lactamase2	RF0039
gb|AEK48085.1|ARO:3001056|TEM-197	Beta-lactamase2	RF0039
gb|ACV92002.1|ARO:3001932|CTX-M-71	Beta-lactamase2	RF0039
gb|ABB72225.1|ARO:3001915|CTX-M-53	Beta-lactamase2	RF0039
gb|CAJ32371.1|ARO:3001138|SHV-84	Beta-lactamase2	RF0039
gb|AAY42633.1|ARO:3001124|SHV-70	Beta-lactamase2	RF0039
gb|AAZ23494.1|ARO:3001003|TEM-139	Beta-lactamase2	RF0039
gb|AAZ95872.1|ARO:3001865|CTX-M-2	Beta-lactamase2	RF0039
gb|ABN49113.1|ARO:3001147|SHV-95	Beta-lactamase2	RF0039
gb|AAN05026.1|ARO:3000980|TEM-117	Beta-lactamase2	RF0039
gb|ABO09821.1|ARO:3001940|CTX-M-79	Beta-lactamase2	RF0039
gb|CAJ19612.1|ARO:3002437|OKP-B-4	Beta-lactamase2	RF0039
gb|AAO59455.1|ARO:3002247|CARB-8	Beta-lactamase2	RF0039
gb|CAP12357.2|ARO:3002450|OKP-B-17	Beta-lactamase2	RF0039
gb|AAM15527.1|ARO:3000947|TEM-80	Beta-lactamase2	RF0039
gb|AHA80960.1|ARO:3001388|TEM-211	Beta-lactamase2	RF0039
gb|AAC32890.1|ARO:3001868|CTX-M-5	Beta-lactamase2	RF0039
gb|AEX59144.1|ARO:3002347|GES-18	Beta-lactamase2	RF0039
gb|AAA21532.1|ARO:3003559|cepA	Beta-lactamase2	RF0039
gb|CAP12346.2|ARO:3002465|LEN-18	Beta-lactamase2	RF0039
gb|AAN04882.1|ARO:3001098|SHV-40	Beta-lactamase2	RF0039
gb|ACQ99521.1|ARO:3001950|CTX-M-90	Beta-lactamase2	RF0039
gb|AAY85632.1|ARO:3001006|TEM-143	Beta-lactamase2	RF0039
gb|CAG25427.1|ARO:3000999|TEM-135	Beta-lactamase2	RF0039
gb|BAF95849.1|ARO:3001160|SHV-111	Beta-lactamase2	RF0039
gb|AAN04881.1|ARO:3000978|TEM-115	Beta-lactamase2	RF0039
gb|CCA61905.1|ARO:3001375|TEM-184	Beta-lactamase2	RF0039
gb|AAM18924.1|ARO:3000964|TEM-101	Beta-lactamase2	RF0039
gb|CAJ47128.2|ARO:3001127|SHV-73	Beta-lactamase2	RF0039
gb|ABQ45409.1|ARO:3001927|CTX-M-66	Beta-lactamase2	RF0039
gb|AFQ23957.1|ARO:3001190|SHV-151	Beta-lactamase2	RF0039
gb|BAP75641.1|ARO:3002353|GES-24	Beta-lactamase2	RF0039
gb|BAA28282.1|ARO:3001907|CTX-M-45	Beta-lactamase2	RF0039
gb|AAC98092.2|ARO:3001075|SHV-16	Beta-lactamase2	RF0039
gb|AAD22538.1|ARO:3000922|TEM-53	Beta-lactamase2	RF0039
gb|AAG15384.1|ARO:3001086|SHV-28	Beta-lactamase2	RF0039
gb|AFQ23954.1|ARO:3001187|SHV-148	Beta-lactamase2	RF0039
gb|AAL99990.1|ARO:3001885|CTX-M-23	Beta-lactamase2	RF0039
gb|ACN65418.1|ARO:3002433|OKP-A-16	Beta-lactamase2	RF0039
gb|AHX39588.1|ARO:3002002|CTX-M-144	Beta-lactamase2	RF0039
gb|AIL54055.1|ARO:3001975|CTX-M-115	Beta-lactamase2	RF0039
gb|AAR89358.1|ARO:3000989|TEM-127	Beta-lactamase2	RF0039
gb|AFN21551.1|ARO:3000890|TEM-19	Beta-lactamase2	RF0039
gb|ADZ31262.1|ARO:3001966|CTX-M-106	Beta-lactamase2	RF0039
gb|AFQ23965.1|ARO:3001198|SHV-159	Beta-lactamase2	RF0039
gb|CAJ19602.1|ARO:3002422|OKP-A-5	Beta-lactamase2	RF0039
gb|AAG34108.1|ARO:3001875|CTX-M-12	Beta-lactamase2	RF0039
gb|AAA25053.1|ARO:3000884|TEM-12	Beta-lactamase2	RF0039
gb|CAA71323.1|ARO:3000917|TEM-48	Beta-lactamase2	RF0039
gb|ABX71157.1|ARO:3001030|TEM-164	Beta-lactamase2	RF0039
gb|AAK29174.1|ARO:3002371|VEB-2	Beta-lactamase2	RF0039
gb|CDN33427.1|ARO:3001351|SHV-183	Beta-lactamase2	RF0039
gb|ABB84515.1|ARO:3001014|TEM-147	Beta-lactamase2	RF0039
gb|AEG79634.1|ARO:3001167|SHV-120	Beta-lactamase2	RF0039
gb|AAR10958.1|ARO:3000995|TEM-131	Beta-lactamase2	RF0039
gb|AAZ91704.1|ARO:3002241|CARB-2	Beta-lactamase2	RF0039
gb|AFX60298.1|ARO:3001992|CTX-M-134	Beta-lactamase2	RF0039
gb|CAA46344.1|ARO:3000880|TEM-8	Beta-lactamase2	RF0039
gb|AJP67510.1|ARO:3003181|GES-26	Beta-lactamase2	RF0039
gb|CAA45828.1|ARO:3000875|TEM-3	Beta-lactamase2	RF0039
gb|AAL78275.1|ARO:3002391|OXY-1-3	Beta-lactamase2	RF0039
gb|AAO61597.1|ARO:3001889|CTX-M-27	Beta-lactamase2	RF0039
gb|CAA39164.1|ARO:3001064|SHV-5	Beta-lactamase2	RF0039
gb|AAR97271.1|ARO:3002335|GES-6	Beta-lactamase2	RF0039
gb|CAC85661.1|ARO:3000961|TEM-94	Beta-lactamase2	RF0039
gb|ABD73290.1|ARO:3001920|CTX-M-59	Beta-lactamase2	RF0039
gb|ACX71212.1|ARO:3001860|IMI-3	Beta-lactamase2	RF0039
gb|ACX34099.1|ARO:3001951|CTX-M-91	Beta-lactamase2	RF0039
gb|ACS32294.1|ARO:3001936|CTX-M-75	Beta-lactamase2	RF0039
gb|AEA73284.1|ARO:3002323|KPC-13	Beta-lactamase2	RF0039
gb|AAV97957.1|ARO:3001933|CTX-M-72	Beta-lactamase2	RF0039
gb|AAL50725.1|ARO:3002478|LEN-15	Beta-lactamase2	RF0039
gb|ACE62798.1|ARO:3002317|KPC-7	Beta-lactamase2	RF0039
gb|AEI70324.1|ARO:3001976|CTX-M-116	Beta-lactamase2	RF0039
gb|AAL29434.1|ARO:3000949|TEM-82	Beta-lactamase2	RF0039
gb|AAL78278.2|ARO:3002401|OXY-2-6	Beta-lactamase2	RF0039
gb|CAG25836.1|ARO:3002457|LEN-7	Beta-lactamase2	RF0039
gb|AEM44649.1|ARO:3001971|CTX-M-111	Beta-lactamase2	RF0039
gb|CAP12352.2|ARO:3002471|LEN-24	Beta-lactamase2	RF0039
gb|AAF01046.1|ARO:3000936|TEM-70	Beta-lactamase2	RF0039
gb|CAC43230.1|ARO:3000953|TEM-86	Beta-lactamase2	RF0039
gb|ACV32637.1|ARO:3001174|SHV-127	Beta-lactamase2	RF0039
gb|AAL79549.2|ARO:3003003|CfxA3	Beta-lactamase2	RF0039
gb|ABA62022.1|ARO:3001913|CTX-M-51	Beta-lactamase2	RF0039
gb|AAK71471.1|ARO:3001880|CTX-M-17	Beta-lactamase2	RF0039
gb|CAJ19603.1|ARO:3002423|OKP-A-6	Beta-lactamase2	RF0039
gb|AGG08693.1|ARO:3001995|CTX-M-136	Beta-lactamase2	RF0039
gb|ACT09140.1|ARO:3002387|BEL-3	Beta-lactamase2	RF0039
gb|AGL39384.1|ARO:3001385|TEM-208	Beta-lactamase2	RF0039
gb|AAG01039.1|ARO:3001085|SHV-27	Beta-lactamase2	RF0039
gb|AAG49894.1|ARO:3001087|SHV-29	Beta-lactamase2	RF0039
gb|AAQ76277.1|ARO:3001796|OXA-50	Beta-lactamase2	RF0039
gb|AAP22736.1|ARO:3001891|CTX-M-29	Beta-lactamase2	RF0039
gb|CAJ66089.1|ARO:3001017|TEM-150	Beta-lactamase2	RF0039
gb|AFQ23966.1|ARO:3001199|SHV-160	Beta-lactamase2	RF0039
gb|AAZ14955.1|ARO:3001905|CTX-M-43	Beta-lactamase2	RF0039
gb|CAQ03503.1|ARO:3001336|SHV-98	Beta-lactamase2	RF0039
gb|AHX39589.1|ARO:3002006|CTX-M-148	Beta-lactamase2	RF0039
gb|AAP41108.1|ARO:3001107|SHV-50	Beta-lactamase2	RF0039
gb|AAT68658.1|ARO:3001873|CTX-M-10	Beta-lactamase2	RF0039
gb|AJU57235.1|ARO:3003168|CTX-M-160	Beta-lactamase2	RF0039
gb|ACJ04051.1|ARO:3001033|TEM-167	Beta-lactamase2	RF0039
gb|AAF05613.1|ARO:3000942|TEM-76	Beta-lactamase2	RF0039
gb|AFQ23961.1|ARO:3001194|SHV-155	Beta-lactamase2	RF0039
gb|ACO07310.1|ARO:3001020|TEM-154	Beta-lactamase2	RF0039
gb|AAA93461.1|ARO:3001858|IMI-1	Beta-lactamase2	RF0039
gb|AAM61953.1|ARO:3000968|TEM-105	Beta-lactamase2	RF0039
gb|AEL88240.1|ARO:3001050|TEM-190	Beta-lactamase2	RF0039
gb|AJO16047.1|ARO:3003156|SHV-189	Beta-lactamase2	RF0039
gb|AAP82228.1|ARO:3001102|SHV-44	Beta-lactamase2	RF0039
gb|AAL77062.1|ARO:3000974|TEM-111	Beta-lactamase2	RF0039
gb|AFK93491.1|ARO:3001345|SHV-144	Beta-lactamase2	RF0039
gb|AAA87176.1|ARO:3001066|SHV-7	Beta-lactamase2	RF0039
gb|ACI29345.1|ARO:3001944|CTX-M-83	Beta-lactamase2	RF0039
gb|AJO16045.1|ARO:3001392|TEM-215	Beta-lactamase2	RF0039
gb|CAA46345.1|ARO:3000894|TEM-24	Beta-lactamase2	RF0039
gb|AEL79515.1|ARO:3001049|TEM-189	Beta-lactamase2	RF0039
gb|ACR56321.1|ARO:3001949|CTX-M-89	Beta-lactamase2	RF0039
gb|AFN88952.1|ARO:3001185|SHV-145	Beta-lactamase2	RF0039
gb|AFJ59956.1|ARO:3001988|CTX-M-129	Beta-lactamase2	RF0039
gb|AHA80963.1|ARO:3001361|SHV-178	Beta-lactamase2	RF0039
gb|AAT70415.1|ARO:3001899|CTX-M-37	Beta-lactamase2	RF0039
gb|AFQ23970.1|ARO:3001203|SHV-165	Beta-lactamase2	RF0039
gb|ADY02555.1|ARO:3001963|CTX-M-104	Beta-lactamase2	RF0039
gb|ACJ43254.1|ARO:3000926|TEM-57	Beta-lactamase2	RF0039
gb|AAQ93490.1|ARO:3000985|TEM-123	Beta-lactamase2	RF0039
gb|ABP04245.1|ARO:3001923|CTX-M-62	Beta-lactamase2	RF0039
gb|AAM28884.1|ARO:3000971|TEM-108	Beta-lactamase2	RF0039
gb|AAL02127.1|ARO:3001878|CTX-M-15	Beta-lactamase2	RF0039
gb|AFQ23969.1|ARO:3001202|SHV-163	Beta-lactamase2	RF0039
gb|AGJ01154.1|ARO:3002327|KPC-17	Beta-lactamase2	RF0039
gb|AIL92327.1|ARO:3003174|CARB-18	Beta-lactamase2	RF0039
gb|AAC05975.1|ARO:3000929|TEM-60	Beta-lactamase2	RF0039
gb|AAL78281.2|ARO:3002398|OXY-2-3	Beta-lactamase2	RF0039
gb|AHA80962.1|ARO:3001362|SHV-179	Beta-lactamase2	RF0039
gb|CAG25812.2|ARO:3002418|OKP-A-1	Beta-lactamase2	RF0039
gb|AFE48832.1|ARO:3001376|TEM-196	Beta-lactamase2	RF0039
gb|ANA06389.1|ARO:3001062|SHV-3	Beta-lactamase2	RF0039
gb|ATI44679.1|ARO:3003150|CARB-20	Beta-lactamase2	RF0039
gb|CDR98216.1|ARO:3000876|TEM-4	Beta-lactamase2	RF0039
gb|CAA79967.1|ARO:3003589|NmcA	Beta-lactamase2	RF0039
