NCBI:
Seq_Header	Hmmscan_Family
1028105499|WP_063860611.1|1|1|blaIMP-5|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-5	SubclassB2	RF0124
1028105500|WP_063860612.1|1|1|blaIMP-51|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-51	SubclassB2	RF0124
1028105501|WP_063860613.1|1|1|blaIMP-52|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-52	SubclassB2	RF0124
1028105502|WP_063860614.1|1|1|blaIMP-53|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-53	SubclassB2	RF0124
1028105503|WP_063860615.1|1|1|blaIMP-54|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-54	SubclassB2	RF0124
1028105504|WP_063860616.1|1|1|blaIMP-55|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-55	SubclassB2	RF0124
1028105505|WP_063860617.1|1|1|blaIMP-56|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-56	SubclassB2	RF0124
1028105506|WP_063860618.1|1|1|blaIMP-58|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-58	SubclassB2	RF0124
1028105507|WP_063860619.1|1|1|blaIMP-7|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-7	SubclassB2	RF0124
1028105508|WP_063860620.1|1|1|blaIND-1|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-1	SubclassB2	RF0124
1028105509|WP_063860621.1|1|1|blaIND-10|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-10	SubclassB2	RF0124
1028105510|WP_063860622.1|1|1|blaIND-11|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-11	SubclassB2	RF0124
1028105511|WP_063860623.1|1|1|blaIND-12|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-12	SubclassB2	RF0124
1028105512|WP_063860624.1|1|1|blaIND-14|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-14	SubclassB2	RF0124
1028105513|WP_063860625.1|1|1|blaIND-2a|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-2a	SubclassB2	RF0124
1028105514|WP_063860626.1|1|1|blaIND-3|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-3	SubclassB2	RF0124
1028105515|WP_063860627.1|1|1|blaIND-4|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-4	SubclassB2	RF0124
1028105516|WP_063860628.1|1|1|blaIND-5|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-5	SubclassB2	RF0124
1028105517|WP_063860629.1|1|1|blaIND-6|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-6	SubclassB2	RF0124
1028105518|WP_063860630.1|1|1|blaIND-7|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-7	SubclassB2	RF0124
1028105519|WP_063860631.1|1|1|blaIND-8|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-8	SubclassB2	RF0124
1028105520|WP_063860632.1|1|1|blaIND-9|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-9	SubclassB2	RF0124
1028105827|WP_063860852.1|1|1|blaMUS-2|blaMUS|hydrolase|subclass_B1_metallo-beta-lactamase_MUS-2	SubclassB2	RF0124
1028105828|WP_063860853.1|1|1|blaNDM-10|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-10	SubclassB2	RF0124
1028105829|WP_063860854.1|1|1|blaNDM-11|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-11	SubclassB2	RF0124
1028105830|WP_063860855.1|1|1|blaNDM-12|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-12	SubclassB2	RF0124
1028105831|WP_063860856.1|1|1|blaNDM-13|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-13	SubclassB2	RF0124
1028105832|WP_063860857.1|1|1|blaNDM-14|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-14	SubclassB2	RF0124
1028105833|WP_063860858.1|1|1|blaNDM-15|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-15	SubclassB2	RF0124
1028105834|WP_063860859.1|1|1|blaNDM-16|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-16	SubclassB2	RF0124
1028105835|WP_063860860.1|1|1|blaNDM-2|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-2	SubclassB2	RF0124
1028105836|WP_063860861.1|1|1|blaNDM-4|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-4	SubclassB2	RF0124
1028110222|WP_063864592.1|1|1|blaPEDO-3|blaPEDO-3_fam|hydrolase|subclass_B1_metallo-beta-lactamase_PEDO-3	SubclassB2	RF0124
1028110352|WP_063864722.1|1|1|blaSIM-2|blaSIM|hydrolase|subclass_B1_metallo-beta-lactamase_SIM-2	SubclassB2	RF0124
1028110377|WP_063864747.1|1|1|blaSPM-1|blaSPM|hydrolase|subclass_B1_metallo-beta-lactamase_SPM-1	SubclassB2	RF0124
1028110872|WP_063865147.1|1|1|blaTMB-1|blaTMB|hydrolase|subclass_B1_metallo-beta-lactamase_TMB-1	SubclassB2	RF0124
1028110873|WP_063865148.1|1|1|blaTMB-2|blaTMB|hydrolase|subclass_B1_metallo-beta-lactamase_TMB-2	SubclassB2	RF0124
1028110913|WP_063865166.1|1|1|blaVIM-10|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-10	SubclassB2	RF0124
1028110918|WP_063865167.1|1|1|blaVIM-12|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-12	SubclassB2	RF0124
1028110921|WP_063865168.1|1|1|blaVIM-13|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-13	SubclassB2	RF0124
1028110925|WP_063865169.1|1|1|blaVIM-14|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-14	SubclassB2	RF0124
1028110929|WP_063865170.1|1|1|blaVIM-15|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-15	SubclassB2	RF0124
1028110933|WP_063865171.1|1|1|blaVIM-16|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-16	SubclassB2	RF0124
1028110941|WP_063865172.1|1|1|blaVIM-18|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-18	SubclassB2	RF0124
1028110959|WP_063865173.1|1|1|blaVIM-20|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-20	SubclassB2	RF0124
1028110961|WP_063865174.1|1|1|blaVIM-23|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-23	SubclassB2	RF0124
1028110962|WP_063865175.1|1|1|blaVIM-24|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-24	SubclassB2	RF0124
1028110963|WP_063865176.1|1|1|blaVIM-25|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-25	SubclassB2	RF0124
1028110964|WP_063865177.1|1|1|blaVIM-26|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-26	SubclassB2	RF0124
1028110966|WP_063865178.1|1|1|blaVIM-28|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-28	SubclassB2	RF0124
1028110967|WP_063865179.1|1|1|blaVIM-3|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-3	SubclassB2	RF0124
1028110968|WP_063865180.1|1|1|blaVIM-30|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-30	SubclassB2	RF0124
1028110969|WP_063865181.1|1|1|blaVIM-31|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-31	SubclassB2	RF0124
1028110970|WP_063865182.1|1|1|blaVIM-32|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-32	SubclassB2	RF0124
1028110971|WP_063865183.1|1|1|blaVIM-33|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-33	SubclassB2	RF0124
1028110972|WP_063865184.1|1|1|blaVIM-34|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-34	SubclassB2	RF0124
1028110973|WP_063865185.1|1|1|blaVIM-35|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-35	SubclassB2	RF0124
1028110974|WP_063865186.1|1|1|blaVIM-36|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-36	SubclassB2	RF0124
1028110975|WP_063865187.1|1|1|blaVIM-37|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-37	SubclassB2	RF0124
1028110976|WP_063865188.1|1|1|blaVIM-38|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-38	SubclassB2	RF0124
1028110977|WP_063865189.1|1|1|blaVIM-39|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-39	SubclassB2	RF0124
1028110978|WP_063865190.1|1|1|blaVIM-40|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-40	SubclassB2	RF0124
1028110979|WP_063865191.1|1|1|blaVIM-41|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-41	SubclassB2	RF0124
1028110980|WP_063865192.1|1|1|blaVIM-42|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-42	SubclassB2	RF0124
1028110981|WP_063865193.1|1|1|blaVIM-43|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-43	SubclassB2	RF0124
1028110982|WP_063865194.1|1|1|blaVIM-44|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-44	SubclassB2	RF0124
1028110983|WP_063865195.1|1|1|blaVIM-45|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-45	SubclassB2	RF0124
1028110984|WP_063865196.1|1|1|blaVIM-46|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-46	SubclassB2	RF0124
1028110985|WP_063865197.1|1|1|blaVIM-47|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-47	SubclassB2	RF0124
1028110986|WP_063865198.1|1|1|blaVIM-49|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-49	SubclassB2	RF0124
1028110987|WP_063865199.1|1|1|blaVIM-50|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-50	SubclassB2	RF0124
1028110988|WP_063865200.1|1|1|blaVIM-51|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-51	SubclassB2	RF0124
1028110989|WP_063865201.1|1|1|blaVIM-6|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-6	SubclassB2	RF0124
1028110990|WP_063865202.1|1|1|blaVIM-8|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-8	SubclassB2	RF0124
1028110991|WP_063865203.1|1|1|blaVIM-9|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-9	SubclassB2	RF0124
1028110993|WP_063865205.1|1|1|cfiA10|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA10	SubclassB2	RF0124
1028110994|WP_063865206.1|1|1|cfiA8|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA8	SubclassB2	RF0124
1028110995|WP_063865207.1|1|1|cfiA9|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA9	SubclassB2	RF0124
1028429214|WP_063978070.1|1|1|blaHMB-1|blaHMB|hydrolase|subclass_B1_metallo-beta-lactamase_HMB-1	SubclassB2	RF0124
1040476845|WP_065102288.1|1|1|blaIMP-60|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-60	SubclassB2	RF0124
1044690745|WP_065419570.1|1|1|blaIMP-61|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-61	SubclassB2	RF0124
1046203883|WP_065597326.1|1|1|blaALI-2|blaALI|hydrolase|subclass_B1_metallo-beta-lactamase_ALI-2	SubclassB2	RF0124
1062509492|WP_069280710.1|1|1|blaIMP-62|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-62	SubclassB2	RF0124
1072331906|WP_069953510.1|1|1|blaAFM-1|blaAFM|hydrolase|subclass_B1_metallo-beta-lactamase_AFM-1	SubclassB2	RF0124
1102724729|WP_071593225.1|1|1|blaIMP-63|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-63	SubclassB2	RF0124
1102724730|WP_071593226.1|1|1|blaIMP-64|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-64	SubclassB2	RF0124
1134789691|WP_076611060.1|1|1|blaNDM-17|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-17	SubclassB2	RF0124
1142971252|WP_077064888.1|1|1|blaVIM-54|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-54	SubclassB2	RF0124
1142971254|WP_077064890.1|1|1|blaNDM-18|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-18	SubclassB2	RF0124
1173101458|WP_081048762.1|1|1|blaMYO-1|blaMYO|hydrolase|subclass_B1_metallo-beta-lactamase_MYO-1	SubclassB2	RF0124
1188444881|WP_085562383.1|1|1|cfiA19|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA19	SubclassB2	RF0124
1188444883|WP_085562385.1|1|1|cfiA22|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA22	SubclassB2	RF0124
1188444884|WP_085562386.1|1|1|cfiA23|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA23	SubclassB2	RF0124
1188444885|WP_085562387.1|1|1|cfiA24|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA24	SubclassB2	RF0124
1188444886|WP_085562388.1|1|1|cfiA18|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA18	SubclassB2	RF0124
1188444887|WP_085562389.1|1|1|cfiA17|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA17	SubclassB2	RF0124
1188444888|WP_085562390.1|1|1|cfiA21|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA21	SubclassB2	RF0124
1188444889|WP_085562391.1|1|1|blaIMP-66|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-66	SubclassB2	RF0124
1209144252|WP_088245214.1|1|1|blaIMP-67|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-67	SubclassB2	RF0124
1226997328|WP_094009805.1|1|1|blaIMP-59|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-59	SubclassB2	RF0124
1226997330|WP_094009807.1|1|1|blaVIM-52|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-52	SubclassB2	RF0124
1226997333|WP_094009810.1|1|1|blaNDM-19|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-19	SubclassB2	RF0124
1252412300|WP_096807443.1|1|1|blaIMP-68|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-68	SubclassB2	RF0124
1270501712|WP_099156050.1|1|1|blaNDM-21|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-21	SubclassB2	RF0124
1331531449|WP_102607459.1|1|1|blaIMP-70|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-70	SubclassB2	RF0124
1343491230|WP_104009846.1|1|1|blaVIM-56|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-56	SubclassB2	RF0124
1343491236|WP_104009852.1|1|1|blaIMP-71|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-71	SubclassB2	RF0124
1391852854|WP_109545039.1|1|1|blaSTA-1|blaSTA|hydrolase|subclass_B1_metallo-beta-lactamase_STA-1	SubclassB2	RF0124
1391852857|WP_109545042.1|1|1|blaORR-1|blaORR|hydrolase|subclass_B1_metallo-beta-lactamase_ORR-1	SubclassB2	RF0124
1391852864|WP_109545049.1|1|1|blaNDM-20|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-20	SubclassB2	RF0124
1391852868|WP_109545053.1|1|1|blaIMP-73|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-73	SubclassB2	RF0124
1393270462|WP_109791207.1|1|1|blaIMP-74|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-74	SubclassB2	RF0124
1393270463|WP_109791208.1|1|1|blaIMP-75|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-75	SubclassB2	RF0124
1393270468|WP_109791213.1|1|1|blaNDM-22|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-22	SubclassB2	RF0124
1408841639|WP_111672912.1|1|1|blaNDM-23|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-23	SubclassB2	RF0124
1408841640|WP_111672913.1|1|1|blaNDM-24|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-24	SubclassB2	RF0124
1408841641|WP_111672914.1|1|1|blaVIM-57|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-57	SubclassB2	RF0124
1409436280|WP_111772163.1|1|1|blaVIM-58|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-58	SubclassB2	RF0124
1440786789|WP_114699277.1|1|1|blaVIM-60|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-60	SubclassB2	RF0124
1440786792|WP_114699280.1|1|1|blaIMP-76|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-76	SubclassB2	RF0124
1440786793|WP_114699281.1|1|1|blaIMP-77|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-77	SubclassB2	RF0124
1440786794|WP_114699282.1|1|1|blaIMP-78|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-78	SubclassB2	RF0124
1440786795|WP_114699283.1|1|1|blaVIM-59|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-59	SubclassB2	RF0124
1463920497|WP_116786839.1|1|1|blaIMP-79|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-79	SubclassB2	RF0124
1509794519|WP_122630828.1|1|1|blaVIM-53|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-53	SubclassB2	RF0124
1509794521|WP_122630830.1|1|1|blaSPN79-1|blaSPN79|hydrolase|subclass_B1_metallo-beta-lactamase_SPN79-1	SubclassB2	RF0124
1509794526|WP_122630835.1|1|1|blaGRD23-1|blaGRD23|hydrolase|subclass_B1_metallo-beta-lactamase_GRD23-1	SubclassB2	RF0124
1509794552|WP_122630861.1|1|1|blaIMP-80|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-80	SubclassB2	RF0124
1511261582|WP_123002102.1|1|1|blaNDM-27|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-27	SubclassB2	RF0124
1511261583|WP_123002103.1|1|1|blaVIM-61|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-61	SubclassB2	RF0124
1559613022|WP_128268287.1|1|1|blaVIM-62|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-62	SubclassB2	RF0124
1625655391|WP_136512068.1|1|1|blaIMP-39|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-39	SubclassB2	RF0124
1625655392|WP_136512069.1|1|1|blaIMP-46|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-46	SubclassB2	RF0124
1625655395|WP_136512072.1|1|1|blaNDM-28|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-28	SubclassB2	RF0124
1625655429|WP_136512106.1|1|1|blaVIM-48|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-48	SubclassB2	RF0124
1625655430|WP_136512107.1|1|1|blaVIM-55|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-55	SubclassB2	RF0124
1625655431|WP_136512108.1|1|1|blaVIM-63|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-63	SubclassB2	RF0124
1625655432|WP_136512109.1|1|1|blaVIM-66|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-66	SubclassB2	RF0124
1693892929|WP_140423306.1|1|1|blaB-15|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-15	SubclassB2	RF0124
1693892950|WP_140423327.1|1|1|blaVIM-64|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-64	SubclassB2	RF0124
1693892951|WP_140423328.1|1|1|blaVIM-65|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-65	SubclassB2	RF0124
446721910|WP_000799223.1|1|1|BcII|BcII|hydrolase|BcII_family_subclass_B1_metallo-beta-lactamase	SubclassB2	RF0124
446721914|WP_000799227.1|1|1|BcII|BcII|hydrolase|BcII_family_subclass_B1_metallo-beta-lactamase	SubclassB2	RF0124
446721919|WP_000799232.1|1|1|BcII|BcII|hydrolase|BcII_family_subclass_B1_metallo-beta-lactamase	SubclassB2	RF0124
489069302|WP_002979282.1|1|1|blaCGB-1|blaIND|hydrolase|IND_family_subclass_B1_metallo-beta-lactamase_CGB-1	SubclassB2	RF0124
489078109|WP_002988050.1|1|1|blaTUS-1|blaTUS|hydrolase|subclass_B1_metallo-beta-lactamase_TUS-1	SubclassB2	RF0124
489198987|WP_003108247.1|1|1|blaVIM-2|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-2	SubclassB2	RF0124
489251506|WP_003159548.1|1|1|blaIMP-1|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-1	SubclassB2	RF0124
490306043|WP_004201164.1|1|1|blaNDM-1|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-1	SubclassB2	RF0124
492224699|WP_005780969.1|1|1|cfiA14|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA14	SubclassB2	RF0124
492317402|WP_005808062.1|1|1|cfiA13|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CcrA	SubclassB2	RF0124
492364765|WP_005821510.1|1|1|cfiA4|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA4	SubclassB2	RF0124
493302263|WP_006259855.1|1|1|blaMUS-1|blaMUS|hydrolase|subclass_B1_metallo-beta-lactamase_MUS-1	SubclassB2	RF0124
499816841|WP_011497575.1|1|1|blaSHN-1|blaSHN|hydrolase|subclass_B1_metallo-beta-lactamase_SHN-1	SubclassB2	RF0124
499869831|WP_011550565.1|1|1|blaMYX-1|blaMYX|hydrolase|subclass_B1_metallo-beta-lactamase_MYX-1	SubclassB2	RF0124
500792986|WP_011997479.1|1|1|blaVIM-7|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-7	SubclassB2	RF0124
500935964|WP_012025466.1|1|1|blaJOHN-1|blaJOHN|hydrolase|subclass_B1_metallo-beta-lactamase_JOHN-1	SubclassB2	RF0124
501218310|WP_012261328.1|1|1|BcII|BcII|hydrolase|BcII_family_subclass_B1_metallo-beta-lactamase	SubclassB2	RF0124
502019069|WP_012695457.1|1|1|blaIMP-8|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-8	SubclassB2	RF0124
503020413|WP_013255389.1|1|1|blaSPS-1|blaSPS|hydrolase|subclass_B1_metallo-beta-lactamase_SPS-1	SubclassB2	RF0124
503028813|WP_013263789.1|1|1|blaVIM-1|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-1	SubclassB2	RF0124
503758107|WP_013992183.1|1|1|blaZOG-1|blaZOG|hydrolase|subclass_B1_metallo-beta-lactamase_ZOG-1	SubclassB2	RF0124
504873003|WP_015060105.1|1|1|blaIMP-4|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-4	SubclassB2	RF0124
504896648|WP_015083750.1|1|1|cfiA2|cfiA|hydrolase|subclass_B1_metallo-beta-lactamase_CfiA2	SubclassB2	RF0124
505079325|WP_015266427.1|1|1|blaECV-1|blaECV|hydrolase|subclass_B1_metallo-beta-lactamase_ECV-1	SubclassB2	RF0124
505401651|WP_015588753.1|1|1|blaGIM-1|blaGIM|hydrolase|subclass_B1_metallo-beta-lactamase_GIM-1	SubclassB2	RF0124
506299221|WP_015818996.1|1|1|blaTTU-1|blaTTU|hydrolase|subclass_B1_metallo-beta-lactamase_TTU-1	SubclassB2	RF0124
516512614|WP_017901052.1|1|1|blaSIM-1|blaSIM|hydrolase|subclass_B1_metallo-beta-lactamase_SIM-1	SubclassB2	RF0124
543135134|WP_021018609.1|1|1|blaIMP-9|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-9	SubclassB2	RF0124
557392992|WP_023408309.1|1|1|blaNDM-5|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-5	SubclassB2	RF0124
557744497|WP_023442721.1|1|1|blaVIM-17|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-17	SubclassB2	RF0124
648244138|WP_026025287.1|1|1|blaALI-1|blaALI|hydrolase|subclass_B1_metallo-beta-lactamase_ALI-1	SubclassB2	RF0124
653122987|WP_027372425.1|1|1|blaIND-15|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-15	SubclassB2	RF0124
658535175|WP_029729112.1|1|1|blaB-1|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-1	SubclassB2	RF0124
690413939|WP_031943232.1|1|1|blaIMP-31|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-31	SubclassB2	RF0124
695263305|WP_032490175.1|1|1|blaIMP-10|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-10	SubclassB2	RF0124
695269213|WP_032491390.1|1|1|blaVIM-5|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-5	SubclassB2	RF0124
695269805|WP_032491874.1|1|1|blaIMP-19|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-19	SubclassB2	RF0124
695269939|WP_032492008.1|1|1|blaVIM-4|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-4	SubclassB2	RF0124
695270027|WP_032492096.1|1|1|blaIMP-6|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-6	SubclassB2	RF0124
695270361|WP_032492430.1|1|1|blaKHM-1|blaKHM|hydrolase|subclass_B1_metallo-beta-lactamase_KHM-1	SubclassB2	RF0124
695270403|WP_032492472.1|1|1|blaVIM-19|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-19	SubclassB2	RF0124
695270553|WP_032492622.1|1|1|blaIMP-34|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-34	SubclassB2	RF0124
695270555|WP_032492624.1|1|1|blaNDM-8|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-8	SubclassB2	RF0124
695270592|WP_032492661.1|1|1|blaNDM-3|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-3	SubclassB2	RF0124
695273253|WP_032495187.1|1|1|blaVIM-27|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-27	SubclassB2	RF0124
695273450|WP_032495384.1|1|1|blaNDM-6|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-6	SubclassB2	RF0124
695273688|WP_032495622.1|1|1|blaNDM-7|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-7	SubclassB2	RF0124
